lookback_window,feature_under_consideration,candidate_features,current_best_features,learning_rate,number_of_hidden_layers,number_of_hidden_neurons,MSE_1_day,MAE_1_day,MAPE_1_day,MBE_1_day,RMSE_1_day,R2_1_day,MSE_3_day,MAE_3_day,MAPE_3_day,MBE_3_day,RMSE_3_day,R2_3_day,MSE_5_day,MAE_5_day,MAPE_5_day,MBE_5_day,RMSE_5_day,R2_5_day
1,High,"['High', 'Close']",['Close'],0.001,1,32,0.0008103847503662109,0.02816188335418701,2.575782299041748,0.02816188335418701,0.02846725843846798,-199.58775329589844,0.0028577668126672506,0.053421199321746826,4.889084339141846,0.053421199321746826,0.0534580834209919,-582625.875,0.00010454693983774632,0.010084092617034912,0.9237942099571228,0.010084092617034912,0.010224820114672184,-12905.1650390625
1,Low,"['Low', 'Close']",['Close'],0.001,1,32,0.03688514605164528,0.17003607749938965,15.571329116821289,-0.08929097652435303,0.19205506145954132,-9128.87109375,0.0011197853600606322,0.031019985675811768,2.8390157222747803,-0.012551724910736084,0.03346319496631622,-228295.125,0.001036417786963284,0.02741420269012451,2.5115513801574707,-0.016878366470336914,0.032193444669246674,-127943.2421875
1,Volume,"['Volume', 'Close']",['Close'],0.001,1,32,0.004734518937766552,0.05235767364501953,4.797624111175537,0.04464519023895264,0.06880784034729004,-1170.8958740234375,0.0004986624117009342,0.018668949604034424,1.7085062265396118,0.012252867221832275,0.02233074977993965,-101663.7421875,0.010285088792443275,0.09485802054405212,8.690244674682617,0.09485802054405212,0.10141542553901672,-1269678.0
1,50_sma,"['50_sma', 'Close']",['Close'],0.001,1,32,4.298739804653451e-05,0.0062487125396728516,0.5713499188423157,0.0062487125396728516,0.006556477397680283,-9.640311241149902,4.136154166189954e-05,0.0064310431480407715,0.5885672569274902,0.0064310431480407715,0.00643129413947463,-8431.580078125,0.0003659664071165025,0.01913011074066162,1.7525150775909424,0.01913011074066162,0.019130248576402664,-45177.01171875
1,200_sma,"['200_sma', 'Close']",['Close'],0.001,1,32,0.0002433578483760357,0.015474200248718262,1.4160404205322266,-0.015474200248718262,0.0155999306589365,-59.236331939697266,0.0004786830977536738,0.02187877893447876,2.0023412704467773,-0.02187877893447876,0.02187882736325264,-97590.46875,5.2409548516152427e-05,0.007239222526550293,0.6631870865821838,0.007239222526550293,0.007239443715661764,-6468.88134765625
1,50_ema,"['50_ema', 'Close']",['Close'],0.001,1,32,9.79262767941691e-05,0.009662389755249023,0.8843547701835632,-0.009662389755249023,0.00989577081054449,-23.238872528076172,0.00017865587142296135,0.01336592435836792,1.2232469320297241,0.01336592435836792,0.013366221450269222,-36422.4453125,7.781731255818158e-05,0.008821368217468262,0.8081285357475281,-0.008821368217468262,0.008821411989629269,-9605.4326171875
1,100_ema,"['100_ema', 'Close']",['Close'],0.001,1,32,0.00020626926561817527,0.014211475849151611,1.2998343706130981,0.014211475849151611,0.014362077228724957,-50.05610656738281,1.5016871657280717e-06,0.0012125968933105469,0.11097763478755951,-0.0012125968933105469,0.0012254334287717938,-305.15631103515625,9.424742893315852e-05,0.009705424308776855,0.8891153931617737,0.009705424308776855,0.009708111174404621,-11633.7060546875
1,MACD_line,"['MACD_line', 'Close']",['Close'],0.001,1,32,0.0018029753118753433,0.042015671730041504,3.8429088592529297,0.042015671730041504,0.04246145859360695,-445.275390625,9.370963380206376e-05,0.009047985076904297,0.8280897736549377,-0.009047985076904297,0.009680373594164848,-19104.041015625,0.002002399181947112,0.04455524682998657,4.081689357757568,0.04455524682998657,0.044748175889253616,-247192.21875
1,Signal_line,"['Signal_line', 'Close']",['Close'],0.001,1,32,1.544196311442647e-05,0.003371119499206543,0.30807816982269287,0.003371119499206543,0.0039296261966228485,-2.8222198486328125,5.863955448148772e-05,0.007656514644622803,0.7007216811180115,-0.007656514644622803,0.007657646667212248,-11954.1328125,0.002477194182574749,0.0497702956199646,4.559474945068359,-0.0497702956199646,0.049771420657634735,-305804.96875
1,ADX,"['ADX', 'Close']",['Close'],0.001,1,32,0.0027261064387857914,0.05197489261627197,4.755929470062256,-0.05197489261627197,0.05221213027834892,-673.7703247070312,0.0008145267493091524,0.02839595079421997,2.5988080501556396,-0.02839595079421997,0.02853991463780403,-166060.546875,0.000389388034818694,0.01957881450653076,1.79364013671875,-0.01957881450653076,0.019732916727662086,-48068.37890625
1,RSI,"['RSI', 'Close']",['Close'],0.001,1,32,0.0011325909290462732,0.033651113510131836,3.078608274459839,-0.033651113510131836,0.03365398943424225,-279.34075927734375,0.0020395885221660137,0.04515385627746582,4.132475852966309,0.04515385627746582,0.04516180232167244,-415819.875,0.008991841226816177,0.09482407569885254,8.686867713928223,-0.09482407569885254,0.09482531994581223,-1110028.5
1,stoch_k,"['stoch_k', 'Close']",['Close'],0.001,1,32,0.0009531755349598825,0.024342894554138184,2.2302839756011963,0.024342894554138184,0.03087354078888893,-234.9315643310547,0.0032778268214315176,0.043116629123687744,3.945803165435791,0.03766673803329468,0.05725231021642685,-668265.5625,0.0046223364770412445,0.057287126779556274,5.248368740081787,0.036613136529922485,0.06798776984214783,-570619.625
1,stoch_d,"['stoch_d', 'Close']",['Close'],0.001,1,32,0.0003807375323958695,0.016405105590820312,1.4990973472595215,0.010564565658569336,0.019512496888637543,-93.24077606201172,0.0002942098071798682,0.01563340425491333,1.4307241439819336,0.007057368755340576,0.01715254597365856,-59980.9921875,0.0003020601288881153,0.017080843448638916,1.5647573471069336,-0.003210127353668213,0.017379876226186752,-37287.875
1,ATR,"['ATR', 'Close']",['Close'],0.001,1,32,0.0019433347042649984,0.044080913066864014,4.032963275909424,0.044080913066864014,0.04408327117562294,-480.0173645019531,0.0014944053255021572,0.03863728046417236,3.5360679626464844,0.03863728046417236,0.0386575385928154,-304670.71875,0.0013157828943803906,0.0360029935836792,3.298279285430908,-0.0360029935836792,0.03627372160553932,-162430.453125
1,Close,Close,['Close'],0.001,2,32,1.4261922842706554e-05,0.0032117366790771484,0.29417046904563904,-0.0032117366790771484,0.0037764960434287786,-2.530134439468384,2.240854882984422e-05,0.0047335028648376465,0.43320944905281067,-0.0047335028648376465,0.00473376689478755,-4567.54052734375,2.647512928888318e-06,0.0016258955001831055,0.1489492803812027,-0.0016258955001831055,0.0016271179774776101,-325.8315734863281
1,Open,"['Open', 'Close']",['Close'],0.001,2,32,0.0009018088458105922,0.029378056526184082,2.6887948513031006,0.029378056526184082,0.030030133202672005,-222.21719360351562,0.00191549863666296,0.037008702754974365,3.3871655464172363,-0.037008702754974365,0.043766409158706665,-390521.0625,0.0019191133324056864,0.040259718894958496,3.688336133956909,0.017270445823669434,0.04380768537521362,-236910.703125
1,High,"['High', 'Close']",['Close'],0.001,2,32,0.00048070261254906654,0.021899700164794922,2.0033888816833496,0.021899700164794922,0.021924931555986404,-117.98429107666016,0.00029061653185635805,0.01701563596725464,1.5572611093521118,-0.01701563596725464,0.017047477886080742,-59248.4140625,0.0003038338909391314,0.017430663108825684,1.5968292951583862,-0.017430663108825684,0.017430830746889114,-37506.84375
1,Low,"['Low', 'Close']",['Close'],0.001,2,32,0.006837815046310425,0.07336580753326416,6.7185282707214355,-0.03814804553985596,0.08269108086824417,-1691.507080078125,0.0022341979201883078,0.04196685552597046,3.840669631958008,0.021748125553131104,0.04726730287075043,-455495.875,0.008607765659689903,0.069999098777771,6.413099765777588,-0.069999098777771,0.0927780419588089,-1062615.0
1,Volume,"['Volume', 'Close']",['Close'],0.001,2,32,0.010019265115261078,0.08018925786018372,7.326298236846924,0.08018925786018372,0.10009627789258957,-2478.98486328125,0.0009835184318944812,0.022785186767578125,2.0851688385009766,-0.022785186767578125,0.03136109560728073,-200513.71875,0.00807165540754795,0.08789217472076416,8.051690101623535,0.08789217472076416,0.08984239399433136,-996432.9375
1,50_sma,"['50_sma', 'Close']",['Close'],0.001,2,32,0.0005256957374513149,0.0228424072265625,2.0894792079925537,0.0228424072265625,0.022928055375814438,-129.12106323242188,0.00044284496107138693,0.021043837070465088,1.9259270429611206,0.021043837070465088,0.02104388177394867,-90283.96875,0.0030977162532508373,0.05565708875656128,5.098764419555664,-0.05565708875656128,0.05565712973475456,-382407.5
1,200_sma,"['200_sma', 'Close']",['Close'],0.001,2,32,0.001573996851220727,0.03962349891662598,3.625420570373535,-0.03962349891662598,0.03967363014817238,-388.5982666015625,1.843559061853739e-06,0.0013563036918640137,0.12412897497415543,-0.0013563036918640137,0.001357777277007699,-374.85540771484375,0.00041611335473135114,0.020398736000061035,1.868734359741211,0.020398736000061035,0.020398857071995735,-51367.578125
1,50_ema,"['50_ema', 'Close']",['Close'],0.001,2,32,0.0005954775842837989,0.023891091346740723,2.1849184036254883,0.023891091346740723,0.02440240979194641,-146.39358520507812,0.004542998969554901,0.06739908456802368,6.1683526039123535,-0.06739908456802368,0.06740177422761917,-926202.4375,0.000589140341617167,0.024263501167297363,2.222792148590088,-0.024263501167297363,0.024272212758660316,-72727.5078125
1,100_ema,"['100_ema', 'Close']",['Close'],0.001,2,32,0.0014154892414808273,0.03757119178771973,3.437655448913574,-0.03757119178771973,0.03762298822402954,-349.36419677734375,0.0001410776749253273,0.011877357959747314,1.087013602256775,-0.011877357959747314,0.011877612210810184,-28761.1953125,0.0002786240656860173,0.016691923141479492,1.5291528701782227,-0.016691923141479492,0.016692036762833595,-34394.73046875
1,MACD_line,"['MACD_line', 'Close']",['Close'],0.001,2,32,0.0036600916646420956,0.06010282039642334,5.499865531921387,-0.06010282039642334,0.060498692095279694,-904.9518432617188,0.006743638310581446,0.07853966951370239,7.188073635101318,-0.07853966951370239,0.0821196585893631,-1374857.5,0.0047411262057721615,0.06833255290985107,6.260031700134277,0.06833255290985107,0.06885583698749542,-585284.0
1,Signal_line,"['Signal_line', 'Close']",['Close'],0.001,2,32,0.0004948483547195792,0.022159457206726074,2.0270020961761475,0.022159457206726074,0.022245187312364578,-121.48567199707031,0.030011726543307304,0.1732361912727356,15.854543685913086,-0.1732361912727356,0.17323893308639526,-6118636.5,0.0007051242282614112,0.026552438735961914,2.4324796199798584,-0.026552438735961914,0.026554174721240997,-87045.546875
1,ADX,"['ADX', 'Close']",['Close'],0.001,2,32,0.02491113729774952,0.1566157341003418,14.325210571289062,0.1566157341003418,0.15783262252807617,-6165.04541015625,0.0012991034891456366,0.0358237624168396,3.278559446334839,0.003970086574554443,0.03604307770729065,-264853.59375,0.00038403592770919204,0.01751232147216797,1.6042430400848389,-0.01751232147216797,0.019596833735704422,-47407.66796875
1,RSI,"['RSI', 'Close']",['Close'],0.001,2,32,8.203278412111104e-05,0.007198333740234375,0.6594879031181335,-0.007198333740234375,0.00905719492584467,-19.304887771606445,0.005686123855412006,0.07539910078048706,6.900514602661133,0.07539910078048706,0.07540639489889145,-1159256.875,0.001526405569165945,0.03905916213989258,3.5782291889190674,-0.03905916213989258,0.03906923905014992,-188431.515625
1,stoch_k,"['stoch_k', 'Close']",['Close'],0.001,2,32,0.010456527583301067,0.09924745559692383,9.075835227966309,-0.09924745559692383,0.10225716233253479,-2587.216796875,0.002505373675376177,0.05003470182418823,4.5791730880737305,-0.0013791918754577637,0.050053708255290985,-510781.78125,0.002166828140616417,0.0351790189743042,3.2225310802459717,-0.0351790189743042,0.046549201011657715,-267490.71875
1,stoch_d,"['stoch_d', 'Close']",['Close'],0.001,2,32,0.011241002008318901,0.09683209657669067,8.866265296936035,-0.04318040609359741,0.10602359473705292,-2781.39111328125,0.026334142312407494,0.11574667692184448,10.593777656555176,-0.11574667692184448,0.1622779816389084,-5368869.5,0.0041083600372076035,0.061241984367370605,5.610255241394043,0.01891505718231201,0.06409648805856705,-507169.96875
1,ATR,"['ATR', 'Close']",['Close'],0.001,2,32,0.023961011320352554,0.15477806329727173,14.16001033782959,0.15477806329727173,0.15479344129562378,-5929.86865234375,0.019015207886695862,0.13509589433670044,12.363783836364746,-0.13509589433670044,0.1378956437110901,-3876722.5,0.013687513768672943,0.11613607406616211,10.63936996459961,-0.11613607406616211,0.11699365079402924,-1689702.375
1,Close,Close,['Close'],0.001,3,32,2391.890625,48.906959533691406,4474.4130859375,-48.906959533691406,48.906959533691406,-592044672.0,2610.4599609375,51.09265899658203,4675.98876953125,51.09265899658203,51.09265899658203,-532207239168.0,2610.349609375,51.091583251953125,4680.5166015625,51.091583251953125,51.09157943725586,-322243788800.0
1,Open,"['Open', 'Close']","['Close', 'Open']",0.001,3,32,2391.890625,48.906959533691406,4474.4130859375,-48.906959533691406,48.906959533691406,-592044672.0,2391.927734375,48.90734100341797,4475.98876953125,-48.90734100341797,48.9073371887207,-487653998592.0,2392.033447265625,48.908416748046875,4480.51611328125,-48.908416748046875,48.90842056274414,-295292993536.0
1,High,"['Open', 'High', 'Close']","['Open', 'Close']",0.001,3,32,2391.890625,48.906959533691406,4474.4130859375,-48.906959533691406,48.906959533691406,-592044672.0,2391.927734375,48.90734100341797,4475.98876953125,-48.90734100341797,48.9073371887207,-487653998592.0,2392.033447265625,48.908416748046875,4480.51611328125,-48.908416748046875,48.90842056274414,-295292993536.0
1,Low,"['Open', 'Low', 'Close']","['Open', 'Close']",0.001,3,32,2391.890625,48.906959533691406,4474.4130859375,-48.906959533691406,48.906959533691406,-592044672.0,2610.4599609375,51.09265899658203,4675.98876953125,51.09265899658203,51.09265899658203,-532207239168.0,2392.033447265625,48.908416748046875,4480.51611328125,-48.908416748046875,48.90842056274414,-295292993536.0
1,Volume,"['Open', 'Volume', 'Close']","['Open', 'Close', 'Volume']",0.001,3,32,0.0016866170335561037,0.04100239276885986,3.751629590988159,0.04100239276885986,0.04106844216585159,-416.4742126464844,2.7039200176659506e-06,0.001271963119506836,0.11641589552164078,-0.0010421276092529297,0.0016443600179627538,-550.2614135742188,9.942532051354647e-05,0.007738053798675537,0.7089330554008484,0.006288707256317139,0.009971224702894688,-12272.9091796875
1,50_sma,"['Open', 'Volume', '50_sma', 'Close']","['Open', 'Volume', 'Close']",0.001,3,32,0.009303506463766098,0.09643316268920898,8.822846412658691,-0.09643316268920898,0.0964546874165535,-2301.819091796875,0.0011696494184434414,0.034193456172943115,3.1293816566467285,-0.034193456172943115,0.034200139343738556,-238461.15625,0.004574607126414776,0.0676347017288208,6.196040153503418,-0.0676347017288208,0.06763584166765213,-564727.5
1,200_sma,"['Open', 'Volume', '200_sma', 'Close']","['Open', 'Volume', 'Close']",0.001,3,32,2610.498779296875,51.093040466308594,4674.41357421875,51.093040466308594,51.093040466308594,-646154944.0,2391.927734375,48.90734100341797,4475.98876953125,-48.90734100341797,48.9073371887207,-487653998592.0,2392.033447265625,48.908416748046875,4480.51611328125,-48.908416748046875,48.90842056274414,-295292993536.0
