lookback_window,feature_under_consideration,candidate_features,current_best_features,learning_rate,number_of_hidden_layers,number_of_hidden_neurons,best_model_sw,best_model_hn,best_model_hl,best_model_mse,MSE_1_day,MAE_1_day,MAPE_1_day,MBE_1_day,RMSE_1_day,R2_1_day,MSE_3_day,MAE_3_day,MAPE_3_day,MBE_3_day,RMSE_3_day,R2_3_day,MSE_5_day,MAE_5_day,MAPE_5_day,MBE_5_day,RMSE_5_day,R2_5_day
1,RSI,"['High', 'RSI', 'Close']","['High', 'Close']",0.001,4,10,0.00020111053891014308,0.013966023921966553,1.277313195168972,0.013966023921966553,0.014181344769895077,-48.77920913696289,0.0016209485474973917,0.04026097059249878,3.684674948453903,0.04026097059249878,0.040261004120111465,-330469.71875,0.0005655430722981691,0.02378058433532715,2.178545668721199,0.02378058433532715,0.023781148716807365,-69814.453125,1,10,4,6.07657055600915e-05
1,stoch_k,"['High', 'stoch_k', 'Close']","['High', 'Close']",0.001,4,10,0.00020101187692489475,0.01271885633468628,1.1646801605820656,0.006264388561248779,0.014177865348756313,-48.75478744506836,0.0003146726521663368,0.013042926788330078,1.193615235388279,-0.013042926788330078,0.017739014700055122,-64152.8515625,0.014742385596036911,0.12140911817550659,11.122317612171173,-0.12140911817550659,0.12141822278499603,-1819924.75,1,10,4,6.07657055600915e-05
1,stoch_d,"['High', 'stoch_d', 'Close']","['High', 'Close']",0.001,4,10,0.0005765365203842521,0.020083487033843994,1.8396174535155296,-0.020083487033843994,0.024011174216866493,-141.70526123046875,0.0007190997712314129,0.020030319690704346,1.8330657854676247,0.020030319690704346,0.02681603655219078,-146605.390625,0.0009001933503895998,0.02828282117843628,2.5910738855600357,-0.02828282117843628,0.030003221705555916,-111126.5390625,1,10,4,6.07657055600915e-05
1,ATR,"['High', 'ATR', 'Close']","['High', 'Close']",0.001,4,10,0.0002174894470954314,0.014426469802856445,1.319337822496891,0.014426469802856445,0.014747523702681065,-52.833343505859375,1.7368768112646649e-06,0.0010936856269836426,0.10008955141529441,0.0010936856269836426,0.001317906193435192,-353.1055603027344,0.0006612207507714629,0.02571415901184082,2.3556821048259735,-0.02571415901184082,0.025714213028550148,-81625.7265625,1,10,4,6.07657055600915e-05
1,Close,Close,Close,0.001,1,16,1.8355123756919056e-05,0.003796875476837158,0.3470356808975339,0.003796875476837158,0.004284287802875042,-3.543290138244629,1.0522477396079921e-06,0.001024782657623291,0.09378761751577258,0.001024782657623291,0.0010257912799715996,-213.5269012451172,3.1453860174224246e-06,0.0017723441123962402,0.16236453084275126,0.0017723441123962402,0.0017735236324369907,-387.2932434082031,1,16,1,7.517585837983158e-06
1,Open,"['Open', 'Close']",['Close'],0.001,1,16,0.0019638582598417997,0.032326698303222656,2.9626134783029556,0.030312418937683105,0.044315438717603683,-485.097412109375,0.004311674274504185,0.05227816104888916,4.784718900918961,0.03973245620727539,0.06566333770751953,-879041.125,0.0008867760770954192,0.021767139434814453,1.9942481070756912,-0.02032160758972168,0.02977878600358963,-109470.1953125,1,16,1,7.517585837983158e-06
1,High,"['High', 'Close']",['Close'],0.001,1,16,0.0009703099494799972,0.030790865421295166,2.8162097558379173,0.030790865421295166,0.03114979900419712,-239.17269897460938,0.0008505664300173521,0.029096364974975586,2.662881091237068,-0.029096364974975586,0.029164472594857216,-173408.140625,5.950699346612964e-07,0.0007697343826293945,0.07051522843539715,5.078315734863281e-05,0.0007714077364653349,-72.46050262451172,1,16,1,7.517585837983158e-06
1,Low,"['Low', 'Close']",['Close'],0.001,1,16,0.0009552838746458292,0.0293235182762146,2.684401348233223,-0.009768068790435791,0.03090766631066799,-235.4534149169922,0.00052086595678702,0.02038818597793579,1.8659824505448341,0.01025611162185669,0.022822488099336624,-106190.4921875,0.00870382972061634,0.08492183685302734,7.780008763074875,-0.03862786293029785,0.09329431504011154,-1074473.875,1,16,1,7.517585837983158e-06
1,Volume,"['Volume', 'Close']",['Close'],0.001,1,16,3.564114376786165e-05,0.005812644958496094,0.5320179276168346,0.005812644958496094,0.005970020312815905,-7.821953773498535,6.16776233073324e-05,0.006935238838195801,0.6346899084746838,0.006935238838195801,0.007853509858250618,-12573.5185546875,0.0009253989555872977,0.023752033710479736,2.1757878363132477,0.023752033710479736,0.030420370399951935,-114238.1328125,1,16,1,7.517585837983158e-06
1,50_sma,"['50_sma', 'Close']",['Close'],0.001,1,16,0.0009502506582066417,0.03076183795928955,2.8140125796198845,0.03076183795928955,0.030826136469841003,-234.2075958251953,5.374356987886131e-05,0.007330834865570068,0.6709160748869181,0.007330834865570068,0.00733100064098835,-10955.96484375,4.1514067561365664e-05,0.0064427852630615234,0.5902251228690147,0.0064427852630615234,0.0064431410282850266,-5123.85009765625,1,16,1,7.517585837983158e-06
1,200_sma,"['200_sma', 'Close']",['Close'],0.001,1,16,6.357257370837033e-05,0.007718086242675781,0.7064510136842728,-0.007718086242675781,0.007973240688443184,-14.735587120056152,0.000350491376593709,0.018721401691436768,1.7133783549070358,0.018721401691436768,0.018721414729952812,-71455.390625,6.440674269470037e-07,0.0007998943328857422,0.07327808998525143,0.0007998943328857422,0.0008025381248444319,-78.50917053222656,1,16,1,7.517585837983158e-06
1,50_ema,"['50_ema', 'Close']",['Close'],0.001,1,16,0.0005116738611832261,0.022506117820739746,2.059427462518215,-0.022506117820739746,0.02262020856142044,-125.65034484863281,2.761794166872278e-05,0.005254685878753662,0.4809081554412842,-0.005254685878753662,0.00525527773424983,-5629.60498046875,0.00018293526954948902,0.013523995876312256,1.2389390729367733,0.013523995876312256,0.013525356538593769,-22582.087890625,1,16,1,7.517585837983158e-06
1,100_ema,"['100_ema', 'Close']",['Close'],0.001,1,16,8.088006870821118e-05,0.008770465850830078,0.8027294650673866,-0.008770465850830078,0.00899333506822586,-19.01956558227539,0.002484407275915146,0.04984360933303833,4.5616768300533295,0.04984360933303833,0.04984382912516594,-506507.25,7.552372699137777e-05,0.00868922472000122,0.7960237562656403,-0.00868922472000122,0.00869043916463852,-9322.29296875,1,16,1,7.517585837983158e-06
1,MACD_line,"['MACD_line', 'Close']",['Close'],0.001,1,16,0.00018579771858640015,0.013570249080657959,1.2417344376444817,-0.013570249080657959,0.013630763627588749,-44.98895263671875,0.0007142623653635383,0.026723265647888184,2.4457093328237534,-0.026723265647888184,0.026725687086582184,-145619.15625,4.769150837091729e-05,0.006893157958984375,0.6314876023679972,0.006893157958984375,0.0069059040397405624,-5886.4462890625,1,16,1,7.517585837983158e-06
1,Signal_line,"['Signal_line', 'Close']",['Close'],0.001,1,16,0.00015171317500062287,0.012074589729309082,1.1042740195989609,0.012074589729309082,0.012317189946770668,-36.55229187011719,0.00043296621879562736,0.0208054780960083,1.9041145220398903,0.0208054780960083,0.020807839930057526,-88269.9375,6.3897023210302e-05,0.007864952087402344,0.7205000147223473,0.007864952087402344,0.007993561215698719,-7886.9931640625,1,16,1,7.517585837983158e-06
1,ADX,"['ADX', 'Close']",['Close'],0.001,1,16,0.0004525809781625867,0.021185576915740967,1.9379060715436935,0.021185576915740967,0.02127395011484623,-111.0235824584961,8.27652638690779e-06,0.0028759241104125977,0.26320437900722027,-0.0028759241104125977,0.002876895247027278,-1686.3759765625,6.915537653640058e-08,0.00025975704193115234,0.023796736786607653,4.100799560546875e-05,0.0002629740920383483,-7.5371294021606445,1,16,1,7.517585837983158e-06
1,RSI,"['RSI', 'Close']",['Close'],0.001,1,16,0.0012432781513780355,0.03520238399505615,3.220265731215477,0.03520238399505615,0.0352601483464241,-306.73822021484375,9.230624709744006e-05,0.00960761308670044,0.879286602139473,-0.00960761308670044,0.009607614018023014,-18817.92578125,0.00040697294753044844,0.020173251628875732,1.848078891634941,-0.020173251628875732,0.02017357014119625,-50239.2109375,1,16,1,7.517585837983158e-06
1,stoch_k,"['stoch_k', 'Close']",['Close'],0.001,1,16,3.022862620127853e-05,0.005434572696685791,0.4973398055881262,-0.0008330941200256348,0.005498056765645742,-6.48223876953125,2.5044340873137116e-05,0.004829108715057373,0.44195125810801983,-0.004829108715057373,0.005004432052373886,-5104.912109375,2.0598012270056643e-05,0.003942012786865234,0.3611460793763399,0.00224912166595459,0.004538503475487232,-2541.794189453125,1,16,1,7.517585837983158e-06
1,stoch_d,"['stoch_d', 'Close']",['Close'],0.001,1,16,0.0007484902744181454,0.027358531951904297,2.5029901415109634,-0.027358531951904297,0.02735855057835579,-184.2675323486328,0.002040896564722061,0.037937283515930176,3.4718677401542664,0.037937283515930176,0.04517628252506256,-416086.5625,0.004461855627596378,0.055415838956832886,5.07638119161129,0.03729531168937683,0.06679712235927582,-550808.5,1,16,1,7.517585837983158e-06
1,ATR,"['ATR', 'Close']",['Close'],0.001,1,16,7.702636139583774e-06,0.0022177696228027344,0.2031806157901883,-0.0022177696228027344,0.0027753624599426985,-0.9065690040588379,2.3475990019505844e-05,0.004835724830627441,0.4425627179443836,0.004835724830627441,0.004845202900469303,-4785.1650390625,1.2004469681414776e-05,0.0034607648849487305,0.3170405514538288,0.0034607648849487305,0.003464746754616499,-1480.93408203125,1,16,1,7.517585837983158e-06
1,Close,Close,Close,0.001,2,16,8.691625225765165e-06,0.002185225486755371,0.20025544799864292,-0.002185225486755371,0.002948156325146556,-1.1513652801513672,1.5543660992989317e-05,0.003942310810089111,0.3607996739447117,-0.003942310810089111,0.003942545037716627,-3167.962158203125,6.523132469737902e-06,0.0025524497032165527,0.2338300459086895,0.0025524497032165527,0.002554042264819145,-804.2710571289062,1,16,2,1.025280622949746e-05
1,Open,"['Open', 'Close']",['Close'],0.001,2,16,0.0031553597655147314,0.0403827428817749,3.701116144657135,0.03904604911804199,0.05617259070277214,-780.019775390625,0.0017568637849763036,0.031177222728729248,2.8534967452287674,0.028015077114105225,0.041914958506822586,-358179.40625,0.001590405241586268,0.031224727630615234,2.8606949374079704,0.02480769157409668,0.03987988457083702,-196332.171875,1,16,2,1.025280622949746e-05
1,High,"['High', 'Close']",['Close'],0.001,2,16,1.9455512301647104e-05,0.003123164176940918,0.28520887717604637,0.003123164176940918,0.004410840105265379,-3.815659999847412,0.0002937891404144466,0.017123281955718994,1.5671145170927048,-0.017123281955718994,0.017140278592705727,-59895.23046875,0.0006655464530922472,0.025768637657165527,2.3606639355421066,-0.025768637657165527,0.025798186659812927,-82159.7265625,1,16,2,1.025280622949746e-05
1,Low,"['Low', 'Close']",['Close'],0.001,2,16,0.013283930718898773,0.09935963153839111,9.100067615509033,0.05840885639190674,0.1152559369802475,-3287.060302734375,0.0020527117885649204,0.039087116718292236,3.5773783922195435,-0.022910892963409424,0.04530686140060425,-418495.40625,5.61694432690274e-05,0.006564319133758545,0.6013866979628801,0.006564319133758545,0.007494627498090267,-6933.03466796875,1,16,2,1.025280622949746e-05
1,Volume,"['Volume', 'Close']",['Close'],0.001,2,16,0.009051159024238586,0.06965768337249756,6.383762508630753,-0.06479942798614502,0.0951375812292099,-2239.357666015625,0.004726355895400047,0.05662482976913452,5.1825206726789474,-0.03898698091506958,0.06874849647283554,-963584.3125,6.634513556491584e-05,0.007962822914123535,0.729463854804635,-0.0017142295837402344,0.008145252242684364,-8189.208984375,1,16,2,1.025280622949746e-05
1,50_sma,"['50_sma', 'Close']",['Close'],0.001,2,16,7.833843119442463e-05,0.008620262145996094,0.7889905944466591,-0.008620262145996094,0.008850900456309319,-18.390457153320312,0.003918121103197336,0.06259483098983765,5.728665739297867,-0.06259483098983765,0.06259489804506302,-798805.5,0.0005938803078606725,0.024369478225708008,2.2324951365590096,0.024369478225708008,0.024369658902287483,-73312.6484375,1,16,2,1.025280622949746e-05
1,200_sma,"['200_sma', 'Close']","['Close', '200_sma']",0.001,2,16,5.342250005924143e-06,0.001964092254638672,0.17989638727158308,-0.0012184381484985352,0.0023113307543098927,-0.3223224878311157,6.707563443342224e-06,0.0025895237922668457,0.23699291050434113,-0.0025895237922668457,0.002589896321296692,-1366.5037841796875,3.782137355301529e-06,0.001942753791809082,0.1779769780114293,-0.001942753791809082,0.001944771851412952,-465.8992614746094,1,16,2,5.277316934855965e-06
1,50_ema,"['200_sma', '50_ema', 'Close']","['200_sma', 'Close']",0.001,2,16,0.0036842701956629753,0.06069743633270264,5.553052574396133,-0.06069743633270264,0.060698188841342926,-910.9365844726562,0.000457331130746752,0.02138495445251465,1.9571470096707344,0.02138495445251465,0.021385300904512405,-93237.3359375,0.00035655684769153595,0.018863916397094727,1.728123053908348,0.018863916397094727,0.018882712349295616,-44015.41796875,1,16,2,5.277316934855965e-06
1,100_ema,"['200_sma', '100_ema', 'Close']","['200_sma', 'Close']",0.001,2,16,3.4329805203014985e-06,0.001738905906677246,0.15898187411949039,0.0006396770477294922,0.0018528304062783718,0.15026307106018066,0.0008991615613922477,0.029984891414642334,2.7442120015621185,-0.029984891414642334,0.029986022040247917,-183315.46875,0.000668514403514564,0.025854885578155518,2.368575893342495,-0.025854885578155518,0.025855645537376404,-82526.1171875,1,16,2,5.277316934855965e-06
1,MACD_line,"['200_sma', 'MACD_line', 'Close']","['200_sma', 'Close']",0.001,2,16,0.0016544538084417582,0.04060542583465576,3.7153199315071106,-0.04060542583465576,0.040674977004528046,-408.5130920410156,0.005020775832235813,0.07084912061691284,6.484101712703705,-0.07084912061691284,0.07085743546485901,-1023609.125,0.00020733423298224807,0.01439601182937622,1.3188255950808525,0.01439601182937622,0.014399105682969093,-25594.10546875,1,16,2,5.277316934855965e-06
1,Signal_line,"['200_sma', 'Signal_line', 'Close']","['200_sma', 'Close']",0.001,2,16,7.689658377785236e-05,0.00858396291732788,0.7856334559619427,-0.00858396291732788,0.00876906979829073,-18.033567428588867,0.00013749281060881913,0.011725366115570068,1.0731023736298084,-0.011725366115570068,0.011725733056664467,-28030.33203125,0.0006204886012710631,0.024908900260925293,2.281910926103592,-0.024908900260925293,0.024909608066082,-76597.3984375,1,16,2,5.277316934855965e-06
1,ADX,"['200_sma', 'ADX', 'Close']","['200_sma', 'Close']",0.001,2,16,0.003273498034104705,0.05718553066253662,5.2314989268779755,0.05718553066253662,0.057214491069316864,-809.2615966796875,0.00012813173816539347,0.011319458484649658,1.035954523831606,-0.011319458484649658,0.011319529265165329,-26121.84375,0.0023692729882895947,0.04867517948150635,4.459149017930031,-0.04867517948150635,0.04867517948150635,-292482.25,1,16,2,5.277316934855965e-06
1,RSI,"['200_sma', 'RSI', 'Close']","['200_sma', 'Close']",0.001,2,16,9.4321854703594e-05,0.009514331817626953,0.8707776665687561,-0.009514331817626953,0.009711943566799164,-22.346698760986328,0.002148128580302,0.04634779691696167,4.241739213466644,-0.04634779691696167,0.046347908675670624,-437948.46875,0.00023888429859653115,0.015455782413482666,1.4159096404910088,-0.015455782413482666,0.01545588206499815,-29488.9140625,1,16,2,5.277316934855965e-06
1,stoch_k,"['200_sma', 'stoch_k', 'Close']","['200_sma', 'Close']",0.001,2,16,0.0009050118969753385,0.02788907289505005,2.553420513868332,0.02788907289505005,0.030083416029810905,-223.01002502441406,0.0038874121382832527,0.06016725301742554,5.506589263677597,0.06016725301742554,0.0623491145670414,-792544.75,0.0009776403894647956,0.028032958507537842,2.5682128965854645,0.028032958507537842,0.03126724064350128,-120687.265625,1,16,2,5.277316934855965e-06
1,stoch_d,"['200_sma', 'stoch_d', 'Close']","['200_sma', 'Close']",0.001,2,16,1.3785762348561548e-05,0.003170907497406006,0.2897758735343814,0.001931607723236084,0.0037129183765500784,-2.4122743606567383,0.00022380283917300403,0.014794409275054932,1.3539680279791355,-0.014794409275054932,0.014960041269659996,-45626.78125,0.00019026905647478998,0.013772010803222656,1.2616641819477081,0.013772010803222656,0.013793804682791233,-23487.43359375,1,16,2,5.277316934855965e-06
1,ATR,"['200_sma', 'ATR', 'Close']","['200_sma', 'Close']",0.001,2,16,0.004432348068803549,0.06649672985076904,6.084217131137848,-0.06649672985076904,0.06657588481903076,-1096.10205078125,0.0027125715278089046,0.05203956365585327,4.762636870145798,-0.05203956365585327,0.052082352340221405,-553024.25,0.009027266874909401,0.09498625993728638,8.701738715171814,-0.09498625993728638,0.09501192718744278,-1114401.75,1,16,2,5.277316934855965e-06
1,Close,Close,Close,0.001,3,16,8.492347842548043e-05,0.009007692337036133,0.8237708359956741,0.009007692337036133,0.009215393103659153,-20.020397186279297,0.0016572740860283375,0.040709614753723145,3.7257350981235504,-0.040709614753723145,0.04070962965488434,-337875.5625,0.00047137198271229863,0.021710872650146484,1.9889406859874725,-0.021710872650146484,0.02171110361814499,-58189.17578125,1,16,3,0.0007378565157220388
1,Open,"['Open', 'Close']","['Close', 'Open']",0.001,3,16,6.403190491255373e-05,0.006745815277099609,0.6178871262818575,0.006745815277099609,0.008001993410289288,-14.849281311035156,0.00030152761610224843,0.01674431562423706,1.5324629843235016,0.01674431562423706,0.01736455038189888,-61472.91015625,4.255006388120819e-06,0.002045750617980957,0.18741388339549303,-0.002045750617980957,0.002062766579911113,-524.2742309570312,1,16,3,0.00012327150913430765
1,High,"['Open', 'High', 'Close']","['Open', 'Close']",0.001,3,16,0.008519764989614487,0.08347082138061523,7.643229514360428,-0.039400339126586914,0.09230257570743561,-2107.826171875,0.00019797540153376758,0.013960957527160645,1.2777140364050865,-0.0017513036727905273,0.01407037302851677,-40361.21484375,0.00430708983913064,0.0585935115814209,5.36799393594265,-0.029561638832092285,0.06562842428684235,-531702.875,1,16,3,0.00012327150913430765
1,Low,"['Open', 'Low', 'Close']","['Open', 'Close']",0.001,3,16,0.0028111948631703854,0.039525508880615234,3.622066229581833,0.039525508880615234,0.05302070081233978,-694.83154296875,0.001063841744326055,0.02988821268081665,2.735285833477974,-0.013058960437774658,0.03261658549308777,-216889.625,0.005369361490011215,0.0706566572189331,6.472732871770859,-0.019416451454162598,0.07327592372894287,-662838.75,1,16,3,0.00012327150913430765
1,Volume,"['Open', 'Volume', 'Close']","['Open', 'Close']",0.001,3,16,0.009349074214696884,0.07298672199249268,6.688098609447479,-0.06341934204101562,0.09669061005115509,-2313.09814453125,0.000183135736733675,0.013101279735565186,1.1990460567176342,-0.003390014171600342,0.013532765209674835,-37335.77734375,0.00039800198283046484,0.017915666103363037,1.6413262113928795,-0.008776724338531494,0.019949987530708313,-49131.7578125,1,16,3,0.00012327150913430765
1,50_sma,"['Open', '50_sma', 'Close']","['Open', 'Close']",0.001,3,16,0.000482254137750715,0.019216060638427734,1.759832538664341,0.019216060638427734,0.021960284560918808,-118.36833190917969,0.001582832308486104,0.039563536643981934,3.620821237564087,-0.039563536643981934,0.03978482633829117,-322698.78125,0.000834137958008796,0.02816474437713623,2.580229751765728,-0.02816474437713623,0.02888144738972187,-102972.1015625,1,16,3,0.00012327150913430765
1,200_sma,"['Open', '200_sma', 'Close']","['Open', 'Close']",0.001,3,16,0.0003690383455250412,0.01869380474090576,1.7095193266868591,-0.01869380474090576,0.019210370257496834,-90.344970703125,0.0018961946479976177,0.04258662462234497,3.897465020418167,-0.04258662462234497,0.04354531690478325,-386585.46875,0.0002566669136285782,0.015758752822875977,1.443686243146658,0.015758752822875977,0.016020826995372772,-31684.150390625,1,16,3,0.00012327150913430765
1,50_ema,"['Open', '50_ema', 'Close']","['Open', 'Close']",0.001,3,16,0.001535923918709159,0.03452742099761963,3.1619735062122345,-0.018541336059570312,0.0391908660531044,-379.1744079589844,0.0001282376906601712,0.008949100971221924,0.819060392677784,0.006939113140106201,0.011324208229780197,-26143.4453125,0.0002933084324467927,0.012285172939300537,1.1255388148128986,-0.012285172939300537,0.01712624914944172,-36207.4921875,1,16,3,0.00012327150913430765
1,100_ema,"['Open', '100_ema', 'Close']","['Open', 'Close']",0.001,3,16,2.284735455759801e-05,0.0047553181648254395,0.43497439473867416,-0.0047553181648254395,0.0047798906452953815,-4.655214309692383,0.00014398485654965043,0.01177448034286499,1.0775841772556305,-0.01177448034286499,0.011999368667602539,-29353.896484375,0.001198445213958621,0.034468650817871094,3.1577087938785553,0.034468650817871094,0.0346185676753521,-147945.296875,1,16,3,0.00012327150913430765
1,MACD_line,"['Open', 'MACD_line', 'Close']","['Open', 'Close']",0.001,3,16,0.000616573728621006,0.0247001051902771,2.2593416273593903,-0.0247001051902771,0.024830901995301247,-151.61534118652344,0.00018508316134102643,0.011174499988555908,1.0227332822978497,-0.007759749889373779,0.013604527339339256,-37732.80859375,0.0039876848459243774,0.05397522449493408,4.944935441017151,-0.05397522449493408,0.0631481185555458,-492272.8125,1,16,3,0.00012327150913430765
1,Signal_line,"['Open', 'Signal_line', 'Close']","['Open', 'Close']",0.001,3,16,0.001744776964187622,0.038736701011657715,3.541324660181999,-0.015628337860107422,0.04177052900195122,-430.8700256347656,0.003282214980572462,0.05362480878829956,4.907848685979843,-0.05362480878829956,0.05729061737656593,-669160.25,0.0025326020549982786,0.04215073585510254,3.861650452017784,-0.027493953704833984,0.05032496526837349,-312644.96875,1,16,3,0.00012327150913430765
1,ADX,"['Open', 'ADX', 'Close']","['Open', 'Close']",0.001,3,16,0.0025465006474405527,0.049614667892456055,4.537609964609146,0.00921332836151123,0.050462864339351654,-629.31396484375,1.7577152902958915e-05,0.004163980484008789,0.38108942098915577,0.004163980484008789,0.004192511551082134,-3582.5400390625,0.0012015951797366142,0.02710402011871338,2.482844702899456,0.02160942554473877,0.034664031118154526,-148334.15625,1,16,3,0.00012327150913430765
1,RSI,"['Open', 'RSI', 'Close']","['Open', 'Close']",0.001,3,16,0.007187811657786369,0.06884688138961792,6.307005882263184,-0.06884688138961792,0.08478096127510071,-1778.138916015625,0.0008561811409890652,0.026956558227539062,2.4671249091625214,0.026956558227539062,0.029260573908686638,-174552.84375,0.0012624440714716911,0.03514742851257324,3.2199066132307053,-0.03514742851257324,0.03553088754415512,-155845.859375,1,16,3,0.00012327150913430765
1,stoch_k,"['Open', 'stoch_k', 'Close']","['Open', 'Close']",0.001,3,16,0.003934740088880062,0.053267478942871094,4.878922551870346,-0.053267478942871094,0.06272750347852707,-972.9332885742188,0.0012062594760209322,0.03441685438156128,3.14984992146492,-0.03441685438156128,0.034731246531009674,-245925.015625,0.0005559641285799444,0.020597219467163086,1.8870046362280846,-0.020597219467163086,0.023578891530632973,-68631.953125,1,16,3,0.00012327150913430765
1,stoch_d,"['Open', 'stoch_d', 'Close']","['Open', 'Close']",0.001,3,16,0.0004341905005276203,0.020786046981811523,1.901433989405632,-0.020786046981811523,0.020837238058447838,-106.47154235839844,0.0007390156388282776,0.02693277597427368,2.4649031460285187,-0.02693277597427368,0.02718484215438366,-150665.734375,0.0005369535647332668,0.02317225933074951,2.1228183060884476,-0.02317225933074951,0.02317225933074951,-66285.125,1,16,3,0.00012327150913430765
1,ATR,"['Open', 'ATR', 'Close']","['Open', 'Close']",0.001,3,16,0.003579126438125968,0.05746346712112427,5.254432559013367,-0.05746346712112427,0.059825800359249115,-884.9111938476562,0.004044303670525551,0.06210434436798096,5.683695524930954,-0.06210434436798096,0.06359484046697617,-824531.0,0.004016799386590719,0.06138330698013306,5.623225495219231,-0.06138330698013306,0.0633782222867012,-495866.9375,1,16,3,0.00012327150913430765
1,Close,Close,Close,0.001,4,16,2391.890625,48.906959533691406,4474.413299560547,-48.906959533691406,48.906959533691406,-592044672.0,2391.927734375,48.90734100341797,4475.98876953125,-48.90734100341797,48.9073371887207,-487653998592.0,2392.033447265625,48.908416748046875,4480.516052246094,-48.908416748046875,48.90842056274414,-295292993536.0,1,16,4,2391.9506022135415
1,Open,"['Open', 'Close']",['Close'],0.001,4,16,2391.890625,48.906959533691406,4474.413299560547,-48.906959533691406,48.906959533691406,-592044672.0,2391.927734375,48.90734100341797,4475.98876953125,-48.90734100341797,48.9073371887207,-487653998592.0,2392.033447265625,48.908416748046875,4480.516052246094,-48.908416748046875,48.90842056274414,-295292993536.0,1,16,4,2391.9506022135415
1,High,"['High', 'Close']","['Close', 'High']",0.001,4,16,8.76184058142826e-05,0.009323477745056152,0.8528489619493484,0.009323477745056152,0.009360470809042454,-20.687450408935547,0.0005099558038637042,0.022562801837921143,2.0649371668696404,-0.022562801837921143,0.022582201287150383,-103966.1875,0.0014018458314239979,0.03742849826812744,3.428829461336136,-0.03742849826812744,0.037441231310367584,-173054.796875,1,16,4,0.0006664733470339949
1,Low,"['High', 'Low', 'Close']","['High', 'Close']",0.001,4,16,2391.890625,48.906959533691406,4474.413299560547,-48.906959533691406,48.906959533691406,-592044672.0,2610.4599609375,51.09265899658203,4675.98876953125,51.09265899658203,51.09265899658203,-532207239168.0,2610.349609375,51.091583251953125,4680.51643371582,51.091583251953125,51.09157943725586,-322243788800.0,1,16,4,0.0006664733470339949
1,Volume,"['High', 'Volume', 'Close']","['High', 'Close']",0.001,4,16,0.001414379570633173,0.037601590156555176,3.4402236342430115,-0.0007071495056152344,0.03760823979973793,-349.08953857421875,0.0005594618851318955,0.02364969253540039,2.1644167602062225,-0.02364969253540039,0.023652946576476097,-114059.234375,0.0005794416647404432,0.023985743522644043,2.197326347231865,-0.023985743522644043,0.024071594700217247,-71530.21875,1,16,4,0.0006664733470339949
1,50_sma,"['High', '50_sma', 'Close']","['High', 'Close']",0.001,4,16,2391.890625,48.906959533691406,4474.413299560547,-48.906959533691406,48.906959533691406,-592044672.0,2610.4599609375,51.09265899658203,4675.98876953125,51.09265899658203,51.09265899658203,-532207239168.0,2392.033447265625,48.908416748046875,4480.516052246094,-48.908416748046875,48.90842056274414,-295292993536.0,1,16,4,0.0006664733470339949
1,200_sma,"['High', '200_sma', 'Close']","['High', 'Close']",0.001,4,16,2391.890625,48.906959533691406,4474.413299560547,-48.906959533691406,48.906959533691406,-592044672.0,2391.927734375,48.90734100341797,4475.98876953125,-48.90734100341797,48.9073371887207,-487653998592.0,2610.349609375,51.091583251953125,4680.51643371582,51.091583251953125,51.09157943725586,-322243788800.0,1,16,4,0.0006664733470339949
1,50_ema,"['High', '50_ema', 'Close']","['High', 'Close', '50_ema']",0.001,4,16,0.00046166632091626525,0.021391987800598145,1.956777274608612,0.021391987800598145,0.021486422047019005,-113.27239990234375,0.00018184742657467723,0.0134848952293396,1.2341341003775597,-0.0134848952293396,0.013485081493854523,-37073.125,0.0003601332427933812,0.01897716522216797,1.738504320383072,-0.01897716522216797,0.018977176398038864,-44456.91796875,1,16,4,0.00033454899676144123
1,100_ema,"['High', '50_ema', '100_ema', 'Close']","['High', '50_ema', 'Close']",0.001,4,16,0.01935950294137001,0.13912391662597656,12.728545069694519,-0.13912391662597656,0.13913843035697937,-4790.8955078125,0.01943524181842804,0.13941031694412231,12.758801877498627,-0.13941031694412231,0.1394103318452835,-3962356.75,0.019705755636096,0.14037716388702393,12.859998643398285,-0.14037716388702393,0.1403771936893463,-2432645.5,1,16,4,0.00033454899676144123
1,MACD_line,"['High', '50_ema', 'MACD_line', 'Close']","['High', '50_ema', 'Close']",0.001,4,16,0.015689149498939514,0.12524020671844482,11.458347737789154,-0.12524020671844482,0.12525632977485657,-3882.40380859375,0.010315636172890663,0.1015658974647522,9.29528921842575,-0.1015658974647522,0.10156591981649399,-2103098.25,0.012732939794659615,0.11284029483795166,10.337336361408234,-0.11284029483795166,0.11284033209085464,-1571861.625,1,16,4,0.00033454899676144123
1,Signal_line,"['High', '50_ema', 'Signal_line', 'Close']","['High', '50_ema', 'Close']",0.001,4,16,0.000784966628998518,0.027873873710632324,2.549656294286251,0.027873873710632324,0.028017256408929825,-193.2962188720703,2.6333767891628668e-05,0.0037900805473327637,0.34684701822698116,0.0037900805473327637,0.005131643731147051,-5367.7939453125,0.0014154192758724093,0.037622034549713135,3.4465670585632324,0.037622034549713135,0.037622056901454926,-174730.421875,1,16,4,0.00033454899676144123
